timestamp,percentage,depth,notional
2024-11-06 20:43:01,4,216806908.00000000,4124504.73494500
2024-11-06 20:43:01,5,235848758.00000000,4497535.70185100
2024-11-06 20:43:32,-5,420823634.00000000,7783273.41927600
2024-11-06 20:43:32,-4,375146523.00000000,6962674.01943900
2024-11-06 20:43:32,-3,343103619.00000000,6381424.99619300
2024-11-06 20:43:32,-2,293192665.00000000,5466763.44919000
2024-11-06 20:43:32,-1,208618338.00000000,3900639.85172800
2024-11-06 20:43:32,1,114892292.00000000,2166877.91362300
2024-11-06 20:43:32,2,159573114.00000000,3017863.59851600
2024-11-06 20:43:32,3,193134573.00000000,3665216.67507500
2024-11-06 20:43:32,4,223833721.00000000,4262213.48888300
2024-11-06 20:43:32,5,238937114.00000000,4558405.75973100
2024-11-06 20:44:00,-5,422739174.00000000,7817486.37381500
2024-11-06 20:44:00,-4,376484248.00000000,6986545.85038800
2024-11-06 20:44:00,-3,345120725.00000000,6417594.62398300
2024-11-06 20:44:00,-2,293085868.00000000,5463960.43089800
2024-11-06 20:44:00,-1,210065756.00000000,3926923.18876000
2024-11-06 20:44:00,1,116008548.00000000,2187662.30856700
2024-11-06 20:44:00,2,160622193.00000000,3037422.26718500
2024-11-06 20:44:00,3,192841942.00000000,3658832.27205800
2024-11-06 20:44:00,4,223533742.00000000,4255689.04726200
2024-11-06 20:44:00,5,238914311.00000000,4557318.22996100
2024-11-06 20:44:32,-5,418740616.00000000,7749786.37196200
2024-11-06 20:44:32,-4,373574583.00000000,6937844.76819400
2024-11-06 20:44:32,-3,341019140.00000000,6346675.01742700
2024-11-06 20:44:32,-2,287580397.00000000,5366196.87021800
2024-11-06 20:44:32,-1,206289672.00000000,3859308.96293400
2024-11-06 20:44:32,1,118104031.00000000,2230051.52246900
2024-11-06 20:44:32,2,155784232.00000000,2948521.70230200
2024-11-06 20:44:32,3,190117588.00000000,3611276.51238900
2024-11-06 20:44:32,4,217464929.00000000,4143579.54720600
2024-11-06 20:44:32,5,232150623.00000000,4431774.74985800
2024-11-06 20:45:00,-5,415233471.00000000,7684354.08492200
2024-11-06 20:45:00,-4,370142044.00000000,6873810.51470500
2024-11-06 20:45:00,-3,338385306.00000000,6297227.27111400
2024-11-06 20:45:00,-2,284156369.00000000,5302246.61811800
2024-11-06 20:45:00,-1,202773822.00000000,3793474.11112900
2024-11-06 20:45:00,1,112298825.00000000,2119776.78988600
2024-11-06 20:45:00,2,155209118.00000000,2937697.16121900
2024-11-06 20:45:00,3,187968484.00000000,3569901.06762200
2024-11-06 20:45:00,4,216844321.00000000,4131795.60203900
2024-11-06 20:45:00,5,231935646.00000000,4427994.61259000
2024-11-06 20:45:30,-5,412114460.00000000,7628641.19063100
2024-11-06 20:45:30,-4,366311910.00000000,6805205.22128700
2024-11-06 20:45:30,-3,333183091.00000000,6203539.52379300
2024-11-06 20:45:30,-2,283248890.00000000,5287335.18700200
2024-11-06 20:45:30,-1,205407968.00000000,3844017.70660700
2024-11-06 20:45:30,1,115647376.00000000,2184278.69048400
2024-11-06 20:45:30,2,152712005.00000000,2891214.18777900
2024-11-06 20:45:30,3,187506520.00000000,3562933.28337000
2024-11-06 20:45:30,4,214620622.00000000,4090846.07269000
2024-11-06 20:45:30,5,229286781.00000000,4378764.59546100
2024-11-06 20:46:01,-5,403496959.00000000,7463047.97959900
2024-11-06 20:46:01,-4,357552902.00000000,6637440.84636800
2024-11-06 20:46:01,-3,327536153.00000000,6092914.40552700
2024-11-06 20:46:01,-2,275368803.00000000,5136572.77826400
2024-11-06 20:46:01,-1,201371976.00000000,3765562.64873300
2024-11-06 20:46:01,1,115654249.00000000,2181667.68406600
2024-11-06 20:46:01,2,159857411.00000000,3024040.28198400
2024-11-06 20:46:01,3,190445781.00000000,3614058.14863400
2024-11-06 20:46:01,4,221510760.00000000,4218273.79684400
2024-11-06 20:46:01,5,237125622.00000000,4524740.45599400
2024-11-06 20:46:32,-5,403591947.00000000,7465373.18069200
2024-11-06 20:46:32,-4,357311960.00000000,6633743.03628400
2024-11-06 20:46:32,-3,327574361.00000000,6094264.66371800
2024-11-06 20:46:32,-2,277028300.00000000,5167626.78041400
2024-11-06 20:46:32,-1,204137435.00000000,3817199.03400400
2024-11-06 20:46:32,1,111539019.00000000,2103855.72039000
2024-11-06 20:46:32,2,157659690.00000000,2982701.67841000
2024-11-06 20:46:32,3,188243535.00000000,3572533.46561600
2024-11-06 20:46:32,4,218807878.00000000,4166989.72076900
2024-11-06 20:46:32,5,233895923.00000000,4463048.90691600
2024-11-06 20:47:00,-5,401115480.00000000,7420422.70132600
2024-11-06 20:47:00,-4,354946388.00000000,6590812.81770900
2024-11-06 20:47:00,-3,325157102.00000000,6050405.73026100
2024-11-06 20:47:00,-2,278350334.00000000,5192440.25257600
2024-11-06 20:47:00,-1,206469439.00000000,3860860.22453700
2024-11-06 20:47:00,1,113735932.00000000,2145036.60510000
2024-11-06 20:47:00,2,159570980.00000000,3018280.79435200
2024-11-06 20:47:00,3,189823613.00000000,3601686.83137800
2024-11-06 20:47:00,4,219454958.00000000,4178015.66319900
2024-11-06 20:47:00,5,234550707.00000000,4474225.41729900
2024-11-06 20:47:32,-5,406200415.00000000,7510687.16960100
2024-11-06 20:47:32,-4,361458549.00000000,6707130.15678200
2024-11-06 20:47:32,-3,330072877.00000000,6138117.96841300
2024-11-06 20:47:32,-2,286933336.00000000,5347969.47498900
2024-11-06 20:47:32,-1,205938739.00000000,3849074.60359200
2024-11-06 20:47:32,1,114412379.00000000,2156355.87099400
2024-11-06 20:47:32,2,160507979.00000000,3034275.68430500
2024-11-06 20:47:32,3,191884552.00000000,3639101.82475500
2024-11-06 20:47:32,4,218749042.00000000,4161167.51502200
2024-11-06 20:47:32,5,237012138.00000000,4519034.69509000
2024-11-06 20:48:00,-5,398515214.00000000,7365705.64523400
2024-11-06 20:48:00,-4,354267848.00000000,6571123.54277200
2024-11-06 20:48:00,-3,322565576.00000000,5996509.43045500
2024-11-06 20:48:00,-2,277960676.00000000,5179747.64885300
2024-11-06 20:48:00,-1,197840191.00000000,3697396.11876500
2024-11-06 20:48:00,1,105161171.00000000,1981580.98880800
2024-11-06 20:48:00,2,148803177.00000000,2812420.10183800
2024-11-06 20:48:00,3,180693152.00000000,3426886.01556700
2024-11-06 20:48:00,4,208863445.00000000,3974098.06168500
2024-11-06 20:48:00,5,227423305.00000000,4337716.23829600
2024-11-06 20:48:31,-5,400178392.00000000,7396760.77725500
2024-11-06 20:48:31,-4,357423481.00000000,6629022.27844600
2024-11-06 20:48:31,-3,326384105.00000000,6066596.53545800
2024-11-06 20:48:31,-2,281333773.00000000,5242023.70367500
2024-11-06 20:48:31,-1,201594847.00000000,3766773.11437500
2024-11-06 20:48:31,1,108604024.00000000,2045310.48025400
2024-11-06 20:48:31,2,150448224.00000000,2841590.51360100
2024-11-06 20:48:31,3,177491308.00000000,3362207.40686300
2024-11-06 20:48:31,4,208846537.00000000,3970860.00549600
2024-11-06 20:48:31,5,229635078.00000000,4378248.58037600
2024-11-06 20:49:03,-5,401161805.00000000,7414937.27464900
2024-11-06 20:49:03,-4,357309567.00000000,6627486.42657100
2024-11-06 20:49:03,-3,325882368.00000000,6058011.90349700
2024-11-06 20:49:03,-2,281224851.00000000,5240614.97686300
2024-11-06 20:49:03,-1,203739715.00000000,3807094.53791800
2024-11-06 20:49:03,1,107337803.00000000,2022051.11320400
2024-11-06 20:49:03,2,149802559.00000000,2830367.43067600
2024-11-06 20:49:03,3,176436908.00000000,3343371.12601200
2024-11-06 20:49:03,4,207240466.00000000,3941399.03258200
2024-11-06 20:49:03,5,227795237.00000000,4344226.00935700
2024-11-06 20:49:31,-5,410580716.00000000,7590750.69016700
2024-11-06 20:49:31,-4,365850464.00000000,6787447.45853700
2024-11-06 20:49:31,-3,333507988.00000000,6201095.89565200
2024-11-06 20:49:31,-2,287546237.00000000,5359347.40914900
2024-11-06 20:49:31,-1,207873392.00000000,3884923.09684600
2024-11-06 20:49:31,1,107754195.00000000,2030727.30640900
2024-11-06 20:49:31,2,153420560.00000000,2900259.02979200
2024-11-06 20:49:31,3,183283648.00000000,3475916.36840600
2024-11-06 20:49:31,4,211399212.00000000,4022195.28488400
2024-11-06 20:49:31,5,231528787.00000000,4416727.18002200
2024-11-06 20:50:03,-5,409473890.00000000,7570793.23945700
2024-11-06 20:50:03,-4,363316333.00000000,6741492.97924700
2024-11-06 20:50:03,-3,331514493.00000000,6164600.47584500
2024-11-06 20:50:03,-2,281312231.00000000,5244440.98366100
2024-11-06 20:50:03,-1,197383688.00000000,3690084.50658200
2024-11-06 20:50:03,1,107690497.00000000,2031334.58114900
2024-11-06 20:50:03,2,152202133.00000000,2879159.80398900
2024-11-06 20:50:03,3,183360900.00000000,3480024.93305300
2024-11-06 20:50:03,4,214537844.00000000,4086352.61283600
2024-11-06 20:50:03,5,231157783.00000000,4412504.87607300
2024-11-06 20:50:32,-5,419067194.00000000,7751665.15868800
2024-11-06 20:50:32,-4,372899753.00000000,6922206.38903600
2024-11-06 20:50:32,-3,341588847.00000000,6354202.93182500
2024-11-06 20:50:32,-2,293249264.00000000,5468183.65506900
2024-11-06 20:50:32,-1,209759261.00000000,3921939.06874600
2024-11-06 20:50:32,1,111987188.00000000,2111779.47956300
2024-11-06 20:50:32,2,156403952.00000000,2957799.70162500
2024-11-06 20:50:32,3,187562159.00000000,3558664.87011100
2024-11-06 20:50:32,4,216686489.00000000,4125118.97298500
2024-11-06 20:50:32,5,233306821.00000000,4451271.26959700
2024-11-06 20:51:00,-5,408994683.00000000,7566045.00970400
2024-11-06 20:51:00,-4,364088391.00000000,6759017.22320200
2024-11-06 20:51:00,-3,333302848.00000000,6200392.59442200
2024-11-06 20:51:00,-2,281960775.00000000,5259034.45368400
2024-11-06 20:51:00,-1,201134762.00000000,3761499.06088700
2024-11-06 20:51:00,1,107567101.00000000,2029294.75762000
2024-11-06 20:51:00,2,151351089.00000000,2863420.49624400
2024-11-06 20:51:00,3,183656004.00000000,3486664.59142600
2024-11-06 20:51:00,4,212050612.00000000,4039061.68435500
2024-11-06 20:51:00,5,228720284.00000000,4366243.62285000
2024-11-06 20:51:32,-5,420959996.00000000,7775628.63906100
2024-11-06 20:51:32,-4,396431574.00000000,7336361.81251600
2024-11-06 20:51:32,-3,348987234.00000000,6479811.50112600
2024-11-06 20:51:32,-2,299266483.00000000,5571087.06610500
2024-11-06 20:51:32,-1,218789137.00000000,4084074.43966100
2024-11-06 20:51:32,1,106642824.00000000,2006690.49495700
2024-11-06 20:51:32,2,153882440.00000000,2904923.68842500
2024-11-06 20:51:32,3,179853551.00000000,3404443.02558100
2024-11-06 20:51:32,4,211163099.00000000,4011486.77010400
2024-11-06 20:51:32,5,232536402.00000000,4429809.87788600
2024-11-06 20:52:01,-5,412099988.00000000,7604576.42671100
2024-11-06 20:52:01,-4,386332440.00000000,7143518.14177300
2024-11-06 20:52:01,-3,338738401.00000000,6284630.46505800
2024-11-06 20:52:01,-2,286848703.00000000,5336762.38043900
2024-11-06 20:52:01,-1,205850451.00000000,3840719.74825100
2024-11-06 20:52:01,1,108152339.00000000,2033956.99906800
2024-11-06 20:52:01,2,156777724.00000000,2958113.39868700
2024-11-06 20:52:01,3,184953157.00000000,3499620.88595700
2024-11-06 20:52:01,4,215042601.00000000,4082670.83566800
2024-11-06 20:52:01,5,236621893.00000000,4504803.89609600
2024-11-06 20:52:30,-5,415405594.00000000,7669988.51959100
2024-11-06 20:52:30,-4,392470832.00000000,7259339.50204600
2024-11-06 20:52:30,-3,342780395.00000000,6362200.71006100
2024-11-06 20:52:30,-2,293135192.00000000,5455152.40314200
2024-11-06 20:52:30,-1,206695180.00000000,3857869.49977700
2024-11-06 20:52:30,1,105485426.00000000,1984249.93053500
2024-11-06 20:52:30,2,152622061.00000000,2880109.66946300
2024-11-06 20:52:30,3,181827460.00000000,3441596.31975400
2024-11-06 20:52:30,4,212941689.00000000,4044833.25679100
2024-11-06 20:52:30,5,232764396.00000000,4432756.94085300
2024-11-06 20:53:00,-5,422279871.00000000,7800731.15277000
2024-11-06 20:53:00,-4,376948887.00000000,6986699.44511200
2024-11-06 20:53:00,-3,341136550.00000000,6337718.39433100
2024-11-06 20:53:00,-2,294010643.00000000,5475313.53281300
2024-11-06 20:53:00,-1,201660608.00000000,3767349.40550500
2024-11-06 20:53:00,1,110996213.00000000,2090727.61652500
2024-11-06 20:53:00,2,152798030.00000000,2886028.36314900
2024-11-06 20:53:00,3,186544561.00000000,3535412.01434600
2024-11-06 20:53:00,4,219975068.00000000,4184545.89151700
2024-11-06 20:53:00,5,236798014.00000000,4514453.90897300
2024-11-06 20:53:30,-5,421420786.00000000,7785677.97963400
2024-11-06 20:53:30,-4,375540940.00000000,6961802.12446500
2024-11-06 20:53:30,-3,339757162.00000000,6313337.84684700
2024-11-06 20:53:30,-2,293645538.00000000,5469425.75587700
2024-11-06 20:53:30,-1,203779457.00000000,3807245.05955600
2024-11-06 20:53:30,1,110987548.00000000,2090683.83268400
2024-11-06 20:53:30,2,153025537.00000000,2890442.14971100
2024-11-06 20:53:30,3,186570710.00000000,3535975.88030100
2024-11-06 20:53:30,4,219485288.00000000,4175121.36892100
2024-11-06 20:53:30,5,236308235.00000000,4505029.40723700
2024-11-06 20:54:02,-5,416961858.00000000,7707394.85490400
2024-11-06 20:54:02,-4,370634456.00000000,6875064.64360900
2024-11-06 20:54:02,-3,333468488.00000000,6200854.71970300
2024-11-06 20:54:02,-2,285511553.00000000,5321737.96149200
2024-11-06 20:54:02,-1,198358188.00000000,3707739.43065000
2024-11-06 20:54:02,1,109991837.00000000,2074089.17802800
2024-11-06 20:54:02,2,155632872.00000000,2943407.14629000
2024-11-06 20:54:02,3,191982777.00000000,3644301.51544300
2024-11-06 20:54:02,4,222788282.00000000,4243188.00233300
2024-11-06 20:54:02,5,238826752.00000000,4558032.48343700
2024-11-06 20:54:32,-5,387322418.00000000,7169943.65416300
2024-11-06 20:54:32,-4,337758147.00000000,6277815.31520300
2024-11-06 20:54:32,-3,299685644.00000000,5584584.36626000
2024-11-06 20:54:32,-2,250100666.00000000,4672961.28866500
2024-11-06 20:54:32,-1,170259978.00000000,3189081.79187900
2024-11-06 20:54:32,1,96724628.00000000,1830971.53007200
2024-11-06 20:54:32,2,135252002.00000000,2567524.08386500
2024-11-06 20:54:32,3,180264147.00000000,3438134.43313000
2024-11-06 20:54:32,4,212097461.00000000,4059368.79970600
2024-11-06 20:54:32,5,223005421.00000000,4274402.73854600
2024-11-06 20:55:03,-5,388184900.00000000,7190509.35007200
2024-11-06 20:55:03,-4,340624239.00000000,6334057.20136200
2024-11-06 20:55:03,-3,298682737.00000000,5570056.36355700
2024-11-06 20:55:03,-2,253971923.00000000,4747590.95360500
2024-11-06 20:55:03,-1,109752451.00000000,2061411.12577800
2024-11-06 20:55:03,1,108997989.00000000,2063971.14267600
2024-11-06 20:55:03,2,151007166.00000000,2867789.73602300
2024-11-06 20:55:03,3,192249420.00000000,3666026.94703600
2024-11-06 20:55:03,4,224426183.00000000,4294156.67926900
2024-11-06 20:55:03,5,238817050.00000000,4578303.49007100
2024-11-06 20:55:31,-5,387689250.00000000,7180172.75138900
2024-11-06 20:55:31,-4,340575375.00000000,6331809.55827400
2024-11-06 20:55:31,-3,301685938.00000000,5623612.20277000
2024-11-06 20:55:31,-2,249331524.00000000,4660579.56324200
2024-11-06 20:55:31,-1,110467113.00000000,2074066.04075200
2024-11-06 20:55:31,1,106568455.00000000,2017794.67268100
2024-11-06 20:55:31,2,148132008.00000000,2812859.61318500
2024-11-06 20:55:31,3,190874279.00000000,3639975.82772500
2024-11-06 20:55:31,4,224392390.00000000,4294321.53381000
2024-11-06 20:55:31,5,238650115.00000000,4575910.04938800
2024-11-06 20:56:00,-5,391170591.00000000,7251989.48546200
2024-11-06 20:56:00,-4,340953406.00000000,6346555.28489100
2024-11-06 20:56:00,-3,305038181.00000000,5691674.82549900
2024-11-06 20:56:00,-2,247091235.00000000,4623977.21300500
2024-11-06 20:56:00,-1,102057778.00000000,1920070.66233700
2024-11-06 20:56:00,1,108251404.00000000,2053652.47285800
2024-11-06 20:56:00,2,147230548.00000000,2800870.94273600
2024-11-06 20:56:00,3,186861293.00000000,3568948.08146100
2024-11-06 20:56:00,4,219735056.00000000,4211166.17007800
2024-11-06 20:56:00,5,233352707.00000000,4480264.47159200
2024-11-06 20:56:33,-5,391368799.00000000,7261213.39532500
2024-11-06 20:56:33,-4,340634661.00000000,6346010.20019000
2024-11-06 20:56:33,-3,303450347.00000000,5667164.22172300
2024-11-06 20:56:33,-2,244417684.00000000,4578417.82177400
2024-11-06 20:56:33,-1,101998001.00000000,1921169.16996200
2024-11-06 20:56:33,1,111041150.00000000,2108264.29063700
2024-11-06 20:56:33,2,151135157.00000000,2877661.52244000
2024-11-06 20:56:33,3,192930087.00000000,3688534.50304400
2024-11-06 20:56:33,4,224316910.00000000,4302387.82977500
2024-11-06 20:56:33,5,239367571.00000000,4600201.28516500
2024-11-06 20:57:02,-5,383995179.00000000,7124355.55612100
2024-11-06 20:57:02,-4,331862657.00000000,6184029.61039600
2024-11-06 20:57:02,-3,296388193.00000000,5536526.30139300
2024-11-06 20:57:02,-2,241928581.00000000,4532474.73676800
2024-11-06 20:57:02,-1,107916680.00000000,2032334.33441400
2024-11-06 20:57:02,1,111703018.00000000,2120204.96134300
2024-11-06 20:57:02,2,151150860.00000000,2877077.35014400
2024-11-06 20:57:02,3,189435864.00000000,3620014.18707600
2024-11-06 20:57:02,4,222041429.00000000,4257684.87915900
2024-11-06 20:57:02,5,237131329.00000000,4556201.92738200
2024-11-06 20:57:32,-5,386106715.00000000,7155771.25590500
2024-11-06 20:57:32,-4,337550915.00000000,6280966.36653700
2024-11-06 20:57:32,-3,304445299.00000000,5678242.39085700
2024-11-06 20:57:32,-2,249247721.00000000,4662223.74409300
2024-11-06 20:57:32,-1,115749827.00000000,2174486.73028000
2024-11-06 20:57:32,1,110751687.00000000,2098569.77707000
2024-11-06 20:57:32,2,153263851.00000000,2912685.24589500
2024-11-06 20:57:32,3,185462429.00000000,3535918.01575200
2024-11-06 20:57:32,4,226177362.00000000,4330528.69722600
2024-11-06 20:57:32,5,241660608.00000000,4636169.37237800
2024-11-06 20:58:01,-5,400300272.00000000,7422035.60187100
2024-11-06 20:58:01,-4,352713938.00000000,6564798.29995100
2024-11-06 20:58:01,-3,318595012.00000000,5943558.83558500
2024-11-06 20:58:01,-2,262371677.00000000,4908898.05726600
2024-11-06 20:58:01,-1,126329220.00000000,2374382.32722600
2024-11-06 20:58:01,1,111546555.00000000,2112787.92588700
2024-11-06 20:58:01,2,153756792.00000000,2920791.52992600
2024-11-06 20:58:01,3,191036790.00000000,3642560.21574600
2024-11-06 20:58:01,4,227865544.00000000,4361379.78136500
2024-11-06 20:58:01,5,244360902.00000000,4686880.96066800
2024-11-06 20:58:31,-5,390730413.00000000,7239514.99423200
2024-11-06 20:58:31,-4,345857599.00000000,6431559.52970600
2024-11-06 20:58:31,-3,311426541.00000000,5805320.92704700
2024-11-06 20:58:31,-2,259169677.00000000,4844489.65203300
2024-11-06 20:58:31,-1,185361541.00000000,3472852.88827800
2024-11-06 20:58:31,1,109945803.00000000,2081564.35704100
2024-11-06 20:58:31,2,149112212.00000000,2830402.10643500
2024-11-06 20:58:31,3,187010195.00000000,3563149.02515200
2024-11-06 20:58:31,4,230604790.00000000,4413459.45534100
2024-11-06 20:58:31,5,241952999.00000000,4637059.61931300
2024-11-06 20:59:01,-5,392722761.00000000,7278663.64421400
2024-11-06 20:59:01,-4,346325594.00000000,6443093.27968900
2024-11-06 20:59:01,-3,313082525.00000000,5838181.52992700
2024-11-06 20:59:01,-2,262472561.00000000,4907354.33707700
2024-11-06 20:59:01,-1,125935143.00000000,2364488.21670300
2024-11-06 20:59:01,1,108568711.00000000,2056175.70480000
2024-11-06 20:59:01,2,146637546.00000000,2784175.38191500
2024-11-06 20:59:01,3,186622683.00000000,3557565.93398400
2024-11-06 20:59:01,4,226399672.00000000,4333695.88972700
2024-11-06 20:59:01,5,241478720.00000000,4631225.51657500
2024-11-06 20:59:31,-5,396912874.00000000,7369424.26693300
2024-11-06 20:59:31,-4,345755851.00000000,6446807.07869900
2024-11-06 20:59:31,-3,315581882.00000000,5896351.31762600
2024-11-06 20:59:31,-2,264051113.00000000,4946191.44730100
2024-11-06 20:59:31,-1,120450417.00000000,2267942.00706000
2024-11-06 20:59:31,1,107672281.00000000,2043659.89895900
2024-11-06 20:59:31,2,147563189.00000000,2808592.61465500
2024-11-06 20:59:31,3,187351224.00000000,3580670.70633000
2024-11-06 20:59:31,4,215853916.00000000,4138265.41663900
2024-11-06 20:59:31,5,231158629.00000000,4441088.42930200
2024-11-06 21:00:06,-5,381012444.00000000,7062330.53033700
2024-11-06 21:00:06,-4,334039250.00000000,6216210.38553100
2024-11-06 21:00:06,-3,303246673.00000000,5655814.31566700
2024-11-06 21:00:06,-2,254127847.00000000,4751684.07183800
2024-11-06 21:00:06,-1,116703285.00000000,2191342.19277600
2024-11-06 21:00:06,1,109062540.00000000,2066620.11295600
2024-11-06 21:00:06,2,149756743.00000000,2845493.28066600
2024-11-06 21:00:06,3,181915817.00000000,3467819.93432600
2024-11-06 21:00:06,4,218549005.00000000,4182720.63751400
2024-11-06 21:00:06,5,235622363.00000000,4519588.56584600
2024-11-06 21:00:40,-5,391514210.00000000,7259450.40204400
2024-11-06 21:00:40,-4,344470162.00000000,6411984.53895100
2024-11-06 21:00:40,-3,310831965.00000000,5799455.54919600
2024-11-06 21:00:40,-2,261583577.00000000,4893209.06545300
2024-11-06 21:00:40,-1,122996427.00000000,2311361.91151500
2024-11-06 21:00:40,1,104876581.00000000,1987106.17590800
2024-11-06 21:00:40,2,146314670.00000000,2780232.60128800
2024-11-06 21:00:40,3,181628266.00000000,3463952.05085300
2024-11-06 21:00:40,4,216221708.00000000,4139267.14307600
2024-11-06 21:00:40,5,231110958.00000000,4433076.28282600
2024-11-06 21:01:01,-5,392131749.00000000,7268850.34896900
2024-11-06 21:01:01,-4,348116131.00000000,6476368.23403000
2024-11-06 21:01:01,-3,315665491.00000000,5886282.74715000
2024-11-06 21:01:01,-2,267784786.00000000,5006246.97576200
2024-11-06 21:01:01,-1,193970774.00000000,3634822.19062900
2024-11-06 21:01:01,1,113948037.00000000,2157065.41035300
2024-11-06 21:01:01,2,151236707.00000000,2869915.92315900
2024-11-06 21:01:01,3,186064499.00000000,3543149.49735000
2024-11-06 21:01:01,4,224394119.00000000,4290779.01134500
2024-11-06 21:01:01,5,235516336.00000000,4509808.64065300
2024-11-06 21:01:31,-5,404823344.00000000,7492769.39254000
2024-11-06 21:01:31,-4,358182705.00000000,6653822.71210800
2024-11-06 21:01:31,-3,323509192.00000000,6023852.08893200
2024-11-06 21:01:31,-2,268180839.00000000,5008347.70996500
2024-11-06 21:01:31,-1,196480325.00000000,3678057.83160300
2024-11-06 21:01:31,1,105115341.00000000,1987373.70913300
2024-11-06 21:01:31,2,144858705.00000000,2746222.78058100
2024-11-06 21:01:31,3,179899518.00000000,3422561.83966200
2024-11-06 21:01:31,4,213395247.00000000,4074271.14198300
2024-11-06 21:01:31,5,231229448.00000000,4424517.20303600
2024-11-06 21:02:01,-5,409814869.00000000,7591236.24123500
2024-11-06 21:02:01,-4,361917183.00000000,6729275.21794000
2024-11-06 21:02:01,-3,328304374.00000000,6118026.43286900
2024-11-06 21:02:01,-2,273785860.00000000,5116694.94645500
2024-11-06 21:02:01,-1,194865533.00000000,3651135.80155400
2024-11-06 21:02:01,1,108303340.00000000,2048921.54369500
2024-11-06 21:02:01,2,148937557.00000000,2825467.10502800
2024-11-06 21:02:01,3,186932605.00000000,3559962.67751600
2024-11-06 21:02:01,4,221146277.00000000,4227245.60912500
2024-11-06 21:02:01,5,233240380.00000000,4465419.66077800
2024-11-06 21:02:31,-5,411546786.00000000,7634379.44177700
2024-11-06 21:02:31,-4,364456260.00000000,6785863.83648400
2024-11-06 21:02:31,-3,326558261.00000000,6095380.51031400
2024-11-06 21:02:31,-2,272029867.00000000,5091597.38771800
2024-11-06 21:02:31,-1,135540482.00000000,2548031.66919000
2024-11-06 21:02:31,1,102448684.00000000,1941427.24366100
2024-11-06 21:02:31,2,145749936.00000000,2770613.26872400
2024-11-06 21:02:31,3,178687956.00000000,3408522.24277900
2024-11-06 21:02:31,4,210804293.00000000,4035633.85657800
2024-11-06 21:02:31,5,226533526.00000000,4346296.30715300
2024-11-06 21:03:00,-5,407684534.00000000,7566323.42045000
2024-11-06 21:03:00,-4,357404597.00000000,6659711.57281800
2024-11-06 21:03:00,-3,323685473.00000000,6044807.91034500
2024-11-06 21:03:00,-2,268608741.00000000,5030069.99528000
2024-11-06 21:03:00,-1,133196526.00000000,2505641.84443500
2024-11-06 21:03:00,1,112077154.00000000,2125909.45680800
2024-11-06 21:03:00,2,154763983.00000000,2944031.65938800
2024-11-06 21:03:00,3,193368592.00000000,3692308.08682000
2024-11-06 21:03:00,4,222797772.00000000,4267353.55745700
2024-11-06 21:03:00,5,236736813.00000000,4542858.27666400
2024-11-06 21:03:32,-5,407168421.00000000,7552341.13216400
2024-11-06 21:03:32,-4,361083001.00000000,6722224.41319200
2024-11-06 21:03:32,-3,327567356.00000000,6112208.23718200
2024-11-06 21:03:32,-2,273598284.00000000,5118984.37511500
2024-11-06 21:03:32,-1,140195232.00000000,2633416.45415000
2024-11-06 21:03:32,1,116360531.00000000,2203382.11532600
2024-11-06 21:03:32,2,158625782.00000000,3011721.35614600
2024-11-06 21:03:32,3,198421350.00000000,3781489.55291300
2024-11-06 21:03:32,4,235009568.00000000,4495509.58184000
2024-11-06 21:03:32,5,249644585.00000000,4784408.90625200
2024-11-06 21:04:01,-5,403937015.00000000,7489253.87121100
2024-11-06 21:04:01,-4,360641443.00000000,6709733.54885500
2024-11-06 21:04:01,-3,324615735.00000000,6054416.29735600
2024-11-06 21:04:01,-2,274392030.00000000,5130827.37028600
2024-11-06 21:04:01,-1,200956197.00000000,3766069.53033200
2024-11-06 21:04:01,1,110988078.00000000,2100747.85762300
2024-11-06 21:04:01,2,152901578.00000000,2902220.40293800
2024-11-06 21:04:01,3,189674537.00000000,3613306.30511600
2024-11-06 21:04:01,4,228409573.00000000,4368791.74327500
2024-11-06 21:04:01,5,239065016.00000000,4578743.31301900
2024-11-06 21:04:31,-5,409080895.00000000,7581561.66572300
2024-11-06 21:04:31,-4,363978250.00000000,6770031.79768900
2024-11-06 21:04:31,-3,333252012.00000000,6211693.76615000
2024-11-06 21:04:31,-2,286316812.00000000,5349743.13343000
2024-11-06 21:04:31,-1,207198758.00000000,3880881.27007400
2024-11-06 21:04:31,1,108810659.00000000,2057416.87723700
2024-11-06 21:04:31,2,146216098.00000000,2772156.31801000
2024-11-06 21:04:31,3,174950886.00000000,3327060.47819200
2024-11-06 21:04:31,4,209649053.00000000,4002515.50632900
2024-11-06 21:04:31,5,227698049.00000000,4357032.68958600
2024-11-06 21:05:02,-5,400741327.00000000,7422262.22966000
2024-11-06 21:05:02,-4,355626193.00000000,6610899.34477500
2024-11-06 21:05:02,-3,325303841.00000000,6060166.19154800
2024-11-06 21:05:02,-2,277458137.00000000,5181826.64953000
2024-11-06 21:05:02,-1,208818480.00000000,3908531.24926800
2024-11-06 21:05:02,1,109920128.00000000,2077407.44280600
2024-11-06 21:05:02,2,148327493.00000000,2810683.88709600
2024-11-06 21:05:02,3,178381392.00000000,3390550.38822400
2024-11-06 21:05:02,4,213459620.00000000,4073032.49354800
2024-11-06 21:05:02,5,232123853.00000000,4439566.35049000
2024-11-06 21:05:30,-5,402747650.00000000,7461535.24327100
